"Date","Year","Month","Day","lat","lon","location","model","ssp","Tmin","Tmax"
2060-07-16,2060,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.7258,28.9117
2060-08-16,2060,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.9975,29.1568
2060-09-16,2060,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.8222,22.5288
2060-10-16,2060,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.1027,21.1347
2060-11-16,2060,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.6384,16.0769
2060-12-16,2060,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.86,12.4466
2061-01-16,2061,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.5935,12.6384
2061-02-15,2061,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.7366,11.8437
2061-03-16,2061,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.0054,16.6706
2061-04-16,2061,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.3621,22.3128
2061-05-16,2061,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.1661,24.8455
2061-06-16,2061,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.228,24.3053
2061-07-16,2061,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.3305,27.5156
2061-08-16,2061,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.421,26.2811
2061-09-16,2061,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.4804,28.1309
2061-10-16,2061,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.1251,24.5656
2061-11-16,2061,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.6009,13.8072
2061-12-16,2061,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.8876,12.6433
2062-01-16,2062,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.5902,13.0407
2062-02-15,2062,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-10.8652,9.7429
2062-03-16,2062,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.7821,11.9436
2062-04-16,2062,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.8275,16.7689
2062-05-16,2062,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.6966,19.2585
2062-06-16,2062,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.5256,26.6055
2062-07-16,2062,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.0889,25.6419
2062-08-16,2062,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.4635,29.5
2062-09-16,2062,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.0786,24.468
2062-10-16,2062,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.0259,19.1888
2062-11-16,2062,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.432,13.8773
2062-12-16,2062,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.5255,10.8202
2063-01-16,2063,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.0097,9.7554
2063-02-15,2063,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.0496,13.8831
2063-03-16,2063,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.9488,12.9662
2063-04-16,2063,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.869,13.7833
2063-05-16,2063,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.2967,21.6101
2063-06-16,2063,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.9528,24.6969
2063-07-16,2063,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.3589,26.7709
2063-08-16,2063,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.4506,28.9578
2063-09-16,2063,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.955,25.9413
2063-10-16,2063,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.1908,20.9031
2063-11-16,2063,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.487,16.0893
2063-12-16,2063,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.4754,12.6511
2064-01-16,2064,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.1077,10.348
2064-02-15,2064,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-9.303,11.6121
2064-03-16,2064,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.1477,10.6211
2064-04-16,2064,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.4957,20.8589
2064-05-16,2064,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.6911,25.4536
2064-06-16,2064,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.8727,28.5153
2064-07-16,2064,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.9402,29.7537
2064-08-16,2064,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.9778,34.3469
2064-09-16,2064,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.5521,30.986
2064-10-16,2064,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.7954,17.7022
2064-11-16,2064,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.2432,11.678
2064-12-16,2064,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.1729,9.7448
2065-01-16,2065,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.9969,11.5779
2065-02-15,2065,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.7528,11.4359
2065-03-16,2065,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.8688,12.3674
2065-04-16,2065,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.4411,23.831
2065-05-16,2065,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.8557,23.8848
2065-06-16,2065,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.2485,26.2531
2065-07-16,2065,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.383,30.9708
2065-08-16,2065,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.0403,27.7983
2065-09-16,2065,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.6354,29.7544
2065-10-16,2065,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.1602,19.0675
2065-11-16,2065,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.7322,14.6905
2065-12-16,2065,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.1578,11.5503
2066-01-16,2066,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-11.1644,4.4703
2066-02-15,2066,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.727,11.1027
2066-03-16,2066,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.6426,9.8427
2066-04-16,2066,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.396,25.034
2066-05-16,2066,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.8013,26.1122
2066-06-16,2066,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.2399,27.1526
2066-07-16,2066,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.6672,28.6464
2066-08-16,2066,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.4479,29.103
2066-09-16,2066,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.5208,26.551
2066-10-16,2066,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.1225,21.7102
2066-11-16,2066,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.4566,16.4621
2066-12-16,2066,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.9541,12.9762
2067-01-16,2067,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.8618,11.4739
2067-02-15,2067,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.9071,11.9239
2067-03-16,2067,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.9821,18.7745
2067-04-16,2067,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.2656,18.5904
2067-05-16,2067,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.3153,25.5108
2067-06-16,2067,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.5337,24.4703
2067-07-16,2067,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",13.7431,29.4196
2067-08-16,2067,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.6773,29.8611
2067-09-16,2067,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.9878,31.4874
2067-10-16,2067,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.9967,22.4321
2067-11-16,2067,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.003,17.2453
2067-12-16,2067,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.6576,8.7385
2068-01-16,2068,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.2598,11.2543
2068-02-15,2068,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.431,11.7987
2068-03-16,2068,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.8186,16.4675
2068-04-16,2068,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.8603,16.4325
2068-05-16,2068,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.9459,21.3317
2068-06-16,2068,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.0215,27.9238
2068-07-16,2068,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.6063,24.3514
2068-08-16,2068,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.6459,29.1121
2068-09-16,2068,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.0174,28.4954
2068-10-16,2068,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.9415,18.6968
2068-11-16,2068,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.2561,14.9107
2068-12-16,2068,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.5308,11.2417
2069-01-16,2069,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.3594,10.0087
2069-02-15,2069,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.2609,12.8808
2069-03-16,2069,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.6774,15.3553
2069-04-16,2069,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.3199,22.4386
2069-05-16,2069,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.56,25.8806
2069-06-16,2069,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.1066,29.3467
2069-07-16,2069,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.1947,30.7358
2069-08-16,2069,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.9114,29.7001
2069-09-16,2069,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.895,31.5299
2069-10-16,2069,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.9105,22.4022
2069-11-16,2069,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.6866,16.08
2069-12-16,2069,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.0929,11.0715
2070-01-16,2070,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.3633,9.5602
2070-02-15,2070,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.8218,13.0613
2070-03-16,2070,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.1238,12.3155
2070-04-16,2070,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.2814,25.1981
2070-05-16,2070,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.6362,21.5338
2070-06-16,2070,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.0178,28.4337
2070-07-16,2070,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.3064,32.5557
2070-08-16,2070,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",16.8758,36.4242
2070-09-16,2070,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.3942,32.3217
2070-10-16,2070,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.4194,20.1398
2070-11-16,2070,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.3512,14.7439
2070-12-16,2070,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.4201,12.12
2071-01-16,2071,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.1617,10.0622
2071-02-15,2071,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.5022,11.6721
2071-03-16,2071,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.8703,17.642
2071-04-16,2071,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.5158,20.8626
2071-05-16,2071,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.869,25.0658
2071-06-16,2071,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.2905,26.8296
2071-07-16,2071,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.8354,26.9984
2071-08-16,2071,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.1622,25.163
2071-09-16,2071,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.0712,25.2481
2071-10-16,2071,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.8983,20.776
2071-11-16,2071,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.6124,15.5668
2071-12-16,2071,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.7751,10.5359
2072-01-16,2072,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.6331,7.5013
2072-02-15,2072,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.3487,12.2762
2072-03-16,2072,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.2803,14.6757
2072-04-16,2072,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.2125,18.2271
2072-05-16,2072,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.0312,19.786
2072-06-16,2072,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.9631,23.8302
2072-07-16,2072,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.5835,31.469
2072-08-16,2072,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.7858,32.9399
2072-09-16,2072,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.8784,23.3911
2072-10-16,2072,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.0543,22.6984
2072-11-16,2072,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.139,12.7149
2072-12-16,2072,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.112,11.1547
2073-01-16,2073,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-10.8747,9.471
2073-02-15,2073,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.0208,12.4167
2073-03-16,2073,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.844,15.0207
2073-04-16,2073,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.1347,20.1567
2073-05-16,2073,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.1272,26.2144
2073-06-16,2073,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.7472,25.2825
2073-07-16,2073,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.6663,27.1559
2073-08-16,2073,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.4374,31.4833
2073-09-16,2073,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.3945,28.882
2073-10-16,2073,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.3347,25.472
2073-11-16,2073,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.4015,12.447
2073-12-16,2073,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.4635,12.0345
2074-01-16,2074,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.2854,10.9363
2074-02-15,2074,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.0478,7.4019
2074-03-16,2074,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.7676,13.6414
2074-04-16,2074,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.5378,16.4409
2074-05-16,2074,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.3516,21.2866
2074-06-16,2074,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.1304,23.7172
2074-07-16,2074,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.7478,29.0712
2074-08-16,2074,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.9687,28.46
2074-09-16,2074,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.9103,20.5277
2074-10-16,2074,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.9349,17.4489
2074-11-16,2074,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.2434,12.9142
2074-12-16,2074,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.5789,10.0411
2075-01-16,2075,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.0918,10.4081
2075-02-15,2075,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.2425,9.0845
2075-03-16,2075,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-9.4917,15.7629
2075-04-16,2075,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.2533,17.5981
2075-05-16,2075,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.1793,25.0183
2075-06-16,2075,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.333,27.49
2075-07-16,2075,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.4293,28.9002
2075-08-16,2075,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.3327,27.0232
2075-09-16,2075,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.4557,26.6917
2075-10-16,2075,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.967,21.9763
2075-11-16,2075,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.6625,16.4507
2075-12-16,2075,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.2522,12.6588
2076-01-16,2076,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-11.2149,9.7817
2076-02-15,2076,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.9666,10.7493
2076-03-16,2076,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.8487,9.7704
2076-04-16,2076,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.6881,16.0919
2076-05-16,2076,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.4299,27.5902
2076-06-16,2076,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.7242,26.4274
2076-07-16,2076,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",13.2125,30.7944
2076-08-16,2076,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.2705,30.5499
2076-09-16,2076,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.611,27.7909
2076-10-16,2076,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.834,17.9821
2076-11-16,2076,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.1907,16.2908
2076-12-16,2076,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.3696,12.7552
2077-01-16,2077,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.8095,12.4401
2077-02-15,2077,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.9004,10.1938
2077-03-16,2077,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.9361,17.8399
2077-04-16,2077,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.3442,15.9228
2077-05-16,2077,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.3677,22.3132
2077-06-16,2077,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.2646,27.2953
2077-07-16,2077,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.2194,29.872
2077-08-16,2077,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.051,31.3946
2077-09-16,2077,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.5906,28.0397
2077-10-16,2077,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.6503,16.7153
2077-11-16,2077,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.7793,16.5041
2077-12-16,2077,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.7139,11.9869
2078-01-16,2078,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.0912,10.9336
2078-02-15,2078,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.685,12.4467
2078-03-16,2078,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.4899,14.0495
2078-04-16,2078,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.4031,21.8536
2078-05-16,2078,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.532,23.065
2078-06-16,2078,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.9226,26.7166
2078-07-16,2078,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.454,27.208
2078-08-16,2078,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.2328,29.0223
2078-09-16,2078,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.0009,25.3075
2078-10-16,2078,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.8004,16.4082
2078-11-16,2078,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.4731,13.9623
2078-12-16,2078,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.2183,11.1725
2079-01-16,2079,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.4709,10.6095
2079-02-15,2079,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.8546,9.5832
2079-03-16,2079,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-9.4322,16.5732
2079-04-16,2079,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.6037,16.9076
2079-05-16,2079,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.74,24.8158
2079-06-16,2079,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.8874,27.7938
